experiment,frequency,shell,threads,utility,op1,op2,sysfs-powercap-rapl,perf-ipc,perf-freq,ipc-estimate,metricq
6,0,0,72,1,0,0,369.373565,3.998036,0.790678,0.000000,1073.530612
4,0,0,80,1,0,0,283.156411,2.625281,0.790425,0.000000,975.040816
5,0,0,80,1,0,0,308.943532,5.401010,0.790684,0.000000,1004.142857
8,0,0,80,1,0,0,318.393698,2.939301,0.790660,0.000000,1016.122449
14,0,0,80,1,0,0,338.426194,4.493169,0.790143,0.000000,1041.367347
13,0,0,80,1,0,0,359.384688,3.768343,0.790576,0.000000,1064.061224
3,0,0,80,1,0,0,267.913750,2.121441,0.790411,0.000000,957.163265
9,0,0,80,1,0,0,267.798691,2.117131,0.790666,0.000000,956.755102
11,0,0,80,1,0,0,256.058873,0.064462,0.790375,0.000000,946.489796
6,0,0,80,1,0,0,379.676997,3.998388,0.790292,0.000000,1088.265306
4,0,0,88,1,0,0,287.069869,2.625384,0.790102,0.000000,979.183673
5,0,0,88,1,0,0,315.677182,5.392507,0.790233,0.000000,1011.163265
8,0,0,88,1,0,0,327.167440,2.939364,0.790208,0.000000,1024.387755
14,0,0,88,1,0,0,348.009282,4.491404,0.789781,0.000000,1052.142857
13,0,0,88,1,0,0,372.612279,3.764679,0.790073,0.000000,1075.367347
3,0,0,88,1,0,0,269.361038,2.121476,0.789749,0.000000,959.959184
9,0,0,88,1,0,0,269.380277,2.117328,0.789865,0.000000,959.693878
11,0,0,88,1,0,0,259.257442,0.064463,0.790307,0.000000,948.244898
6,0,0,88,1,0,0,392.936609,3.998056,0.790196,0.000000,1103.510204
4,0,0,96,1,0,0,290.738182,2.624718,0.789310,0.000000,983.591837
5,0,0,96,1,0,0,320.329441,5.387396,0.789788,0.000000,1018.571429
8,0,0,96,1,0,0,331.864777,2.939810,0.789834,0.000000,1031.979592
14,0,0,96,1,0,0,359.280317,4.485468,0.789318,0.000000,1062.489796
13,0,0,96,1,0,0,383.874711,3.770632,0.789815,0.000000,1090.000000
3,0,0,96,1,0,0,271.874565,2.121434,0.789508,0.000000,963.000000
9,0,0,96,1,0,0,271.760076,2.117291,0.789624,0.000000,962.367347
11,0,0,96,1,0,0,259.965093,0.064463,0.789752,0.000000,950.530612
6,0,0,96,1,0,0,407.122539,3.997501,0.789211,0.000000,1118.000000
4,0,0,104,1,0,0,294.473287,2.624970,0.789146,0.000000,988.061224
5,0,0,104,1,0,0,327.755469,5.384686,0.789148,0.000000,1025.979592
8,0,0,104,1,0,0,341.021565,2.941402,0.789459,0.000000,1040.530612
14,0,0,104,1,0,0,370.002409,4.485415,0.789019,0.000000,1073.346939
13,0,0,104,1,0,0,398.040068,3.775055,0.789525,0.000000,1105.918367
3,0,0,104,1,0,0,275.645862,2.121433,0.788827,0.000000,965.346939
9,0,0,104,1,0,0,275.320641,2.117408,0.789255,0.000000,965.000000
11,0,0,104,1,0,0,260.151500,0.064463,0.789702,0.000000,951.836735
6,0,0,104,1,0,0,421.826856,3.996499,0.789203,0.000000,1132.755102
4,0,0,112,1,0,0,298.613546,2.624143,0.788436,0.000000,992.571429
5,0,0,112,1,0,0,335.283608,5.380490,0.788667,0.000000,1033.591837
8,0,0,112,1,0,0,346.604776,2.943533,0.788998,0.000000,1048.938776
14,0,0,112,1,0,0,378.869095,4.482932,0.788586,0.000000,1083.367347
13,0,0,112,1,0,0,409.246176,3.766716,0.789052,0.000000,1118.448980
3,0,0,112,1,0,0,275.738695,2.121225,0.788853,0.000000,967.653061
9,0,0,112,1,0,0,275.604831,2.117535,0.789058,0.000000,967.224490
11,0,0,112,1,0,0,263.935053,0.064463,0.788201,0.000000,953.653061
6,0,0,112,1,0,0,434.688147,3.992990,0.788702,0.000000,1147.551020
4,0,1,8,1555057866,0,0,345.581739,2.632643,1.991880,0.000000,1041.354167
5,0,1,8,386291,0,0,427.415300,5.353930,1.992549,0.000000,1140.120000
8,0,1,8,1913,0,0,438.855312,2.967015,1.989936,0.000000,1153.540000
14,0,1,8,1588,0,0,444.696611,4.497390,1.990543,0.000000,1161.300000
13,0,1,8,2287,0,0,448.182914,3.615895,1.989776,0.000000,1163.660000
3,0,1,8,55923,0,0,412.723666,2.121741,1.992662,0.000000,1124.640000
9,0,1,8,55903,0,0,412.148739,2.118091,1.992667,0.000000,1123.880000
11,0,1,8,12457,0,0,411.933731,0.064481,1.992644,0.000000,1121.380000
6,0,1,8,223762533,0,0,457.063698,4.009882,1.989955,0.000000,1178.240000
4,0,1,16,1591623682,0,0,430.922062,2.634756,1.993620,0.000000,1144.620000
5,0,1,16,373486,0,0,446.293213,5.355774,1.993495,0.000000,1164.780000
8,0,1,16,1912,0,0,462.139183,2.965281,1.991787,0.000000,1182.200000
14,0,1,16,1579,0,0,477.494026,4.473417,1.992141,0.000000,1197.640000
13,0,1,16,2242,0,0,479.509340,3.575092,1.991377,0.000000,1201.460000
3,0,1,16,55737,0,0,421.230608,2.121378,1.993593,0.000000,1134.020000
9,0,1,16,55703,0,0,419.948755,2.118203,1.993590,0.000000,1133.300000
11,0,1,16,12416,0,0,415.849213,0.064478,1.993536,0.000000,1126.320000
6,0,1,16,222060874,0,0,507.140839,4.004037,1.991374,0.000000,1231.620000
4,0,1,24,1587999558,0,0,444.576172,2.634115,1.993620,0.000000,1162.000000
5,0,1,24,383206,0,0,470.134035,5.356364,1.993502,0.000000,1190.560000
8,0,1,24,1913,0,0,487.476674,2.966362,1.992115,0.000000,1209.140000
14,0,1,24,1570,0,0,505.288029,4.467537,1.992504,0.000000,1231.460000
13,0,1,24,2177,0,0,508.031315,3.489252,1.991473,0.000000,1234.540000
3,0,1,24,55564,0,0,430.546174,2.121710,1.993638,0.000000,1144.380000
9,0,1,24,55526,0,0,429.909378,2.118221,1.993651,0.000000,1144.120000
11,0,1,24,12378,0,0,422.393254,0.064477,1.993590,0.000000,1134.080000
6,0,1,24,220355356,0,0,549.384827,4.000024,1.991220,0.000000,1283.880000
4,0,1,32,1581266207,0,0,463.318943,2.632783,1.993273,0.000000,1184.240000
5,0,1,32,381061,0,0,498.246243,5.371599,1.993314,0.000000,1223.960000
8,0,1,32,1914,0,0,510.919510,2.968062,1.992199,0.000000,1238.220000
14,0,1,32,1561,0,0,534.701762,4.466374,1.992371,0.000000,1266.500000
13,0,1,32,2078,0,0,534.937039,3.348558,1.990834,0.000000,1265.320000
3,0,1,32,55393,0,0,443.326981,2.121850,1.993496,0.000000,1160.100000
9,0,1,32,55344,0,0,442.900308,2.117935,1.993518,0.000000,1158.580000
11,0,1,32,12338,0,0,431.457484,0.064477,1.993381,0.000000,1145.220000
6,0,1,32,218405721,0,0,592.034827,3.995359,1.990791,0.000000,1335.740000
4,0,1,40,1577175768,0,0,477.757064,2.632613,1.992936,0.000000,1199.880000
5,0,1,40,372271,0,0,519.788941,5.367890,1.993115,0.000000,1250.680000
8,0,1,40,1916,0,0,535.195050,2.972969,1.991745,0.000000,1266.460000
14,0,1,40,1547,0,0,565.490390,4.458184,1.991259,0.000000,1301.560000
13,0,1,40,1934,0,0,557.419509,3.144656,1.989454,0.000000,1291.400000
3,0,1,40,55211,0,0,451.313879,2.122075,1.993414,0.000000,1170.100000
9,0,1,40,55184,0,0,451.137627,2.117994,1.993466,0.000000,1168.580000
11,0,1,40,12299,0,0,436.520541,0.064477,1.993281,0.000000,1151.000000
6,0,1,40,215118127,0,0,604.726961,3.984237,1.989413,0.000000,1348.700000
4,0,1,48,1571976949,0,0,490.920813,2.632093,1.992719,0.000000,1215.300000
5,0,1,48,384421,0,0,540.888319,5.387346,1.992567,0.000000,1276.320000
8,0,1,48,1913,0,0,558.990047,2.977938,1.991139,0.000000,1294.100000
14,0,1,48,1517,0,0,593.199399,4.447454,1.990918,0.000000,1335.940000
13,0,1,48,1768,0,0,575.902654,2.892737,1.988572,0.000000,1311.180000
3,0,1,48,55045,0,0,459.624655,2.122120,1.993248,0.000000,1179.580000
9,0,1,48,55024,0,0,459.268613,2.117947,1.993261,0.000000,1178.140000
11,0,1,48,12261,0,0,443.381479,0.064476,1.993092,0.000000,1157.820000
6,0,1,48,210227476,0,0,608.743345,3.970561,1.983695,0.000000,1353.080000
4,0,1,56,1566043835,0,0,504.425463,2.631455,1.991425,0.000000,1230.400000
5,0,1,56,383562,0,0,562.281024,5.388942,1.991533,0.000000,1301.940000
8,0,1,56,1913,0,0,582.112578,2.986602,1.989517,0.000000,1321.220000
14,0,1,56,1461,0,0,614.871385,4.412663,1.988044,0.000000,1359.680000
13,0,1,56,1596,0,0,589.635894,2.654450,1.987341,0.000000,1325.960000
3,0,1,56,54828,0,0,467.441041,2.122405,1.992122,0.000000,1188.100000
9,0,1,56,54788,0,0,467.099998,2.117975,1.992284,0.000000,1187.320000
11,0,1,56,12214,0,0,445.275319,0.064476,1.992099,0.000000,1160.280000
6,0,1,56,187983084,0,0,612.367657,3.962663,1.797424,0.000000,1355.120000
4,0,1,64,1554627170,0,0,509.693706,2.630978,1.990260,0.000000,1237.040000
5,0,1,64,379903,0,0,577.044556,5.361553,1.990863,0.000000,1318.480000
8,0,1,64,1898,0,0,609.808443,2.983896,1.988666,0.000000,1352.080000
14,0,1,64,1452,0,0,649.454036,4.421993,1.988372,0.000000,1397.100000
13,0,1,64,1583,0,0,624.437287,2.773137,1.987641,0.000000,1366.120000
3,0,1,64,54488,0,0,462.090723,2.121761,1.991531,0.000000,1181.540000
9,0,1,64,54469,0,0,466.013428,2.118015,1.991480,0.000000,1184.240000
11,0,1,64,12142,0,0,441.478323,0.064476,1.991295,0.000000,1155.520000
6,0,1,64,186245650,0,0,660.309540,3.969106,1.821360,0.000000,1409.460000
4,0,1,72,1543758051,0,0,524.378601,2.631061,1.990343,0.000000,1251.160000
5,0,1,72,386542,0,0,595.390551,5.372516,1.990648,0.000000,1338.500000
8,0,1,72,1885,0,0,634.235308,2.982484,1.988907,0.000000,1380.800000
14,0,1,72,1443,0,0,680.833581,4.432881,1.988880,0.000000,1433.740000
13,0,1,72,1573,0,0,658.277864,2.853768,1.987962,0.000000,1404.020000
3,0,1,72,54106,0,0,460.677670,2.121998,1.991138,0.000000,1180.520000
9,0,1,72,54109,0,0,459.401266,2.118077,1.991101,0.000000,1176.460000
11,0,1,72,12056,0,0,429.476813,0.064476,1.990867,0.000000,1139.880000
6,0,1,72,184573791,0,0,707.419877,3.972499,1.839535,0.000000,1461.300000
4,0,1,80,1536438227,0,0,541.049805,2.630180,1.990337,0.000000,1270.760000
5,0,1,80,378031,0,0,626.479959,5.381639,1.990492,0.000000,1373.240000
8,0,1,80,1878,0,0,658.474623,2.981212,1.988391,0.000000,1408.340000
14,0,1,80,1432,0,0,712.681870,4.431988,1.988908,0.000000,1468.260000
13,0,1,80,1562,0,0,689.312559,2.900097,1.987443,0.000000,1437.820000
3,0,1,80,53849,0,0,486.827850,2.122068,1.991211,0.000000,1209.220000
9,0,1,80,53820,0,0,485.938834,2.118389,1.991044,0.000000,1206.420000
11,0,1,80,11997,0,0,458.587787,0.064476,1.991000,0.000000,1171.720000
6,0,1,80,183058337,0,0,757.208645,3.974181,1.855321,0.000000,1515.560000
4,0,1,88,1526456224,0,0,556.090398,2.630825,1.989921,0.000000,1288.200000
5,0,1,88,375686,0,0,649.802090,5.374058,1.990064,0.000000,1399.760000
8,0,1,88,1866,0,0,684.125224,2.981379,1.988417,0.000000,1436.260000
14,0,1,88,1420,0,0,743.443055,4.431884,1.989279,0.000000,1503.260000
13,0,1,88,1549,0,0,715.915009,2.904067,1.987863,0.000000,1468.060000
3,0,1,88,53515,0,0,493.021681,2.122030,1.990946,0.000000,1215.540000
9,0,1,88,53485,0,0,493.962413,2.118097,1.990945,0.000000,1215.000000
11,0,1,88,11922,0,0,463.571552,0.064476,1.990588,0.000000,1177.700000
6,0,1,88,181347801,0,0,795.501964,3.974220,1.867019,0.000000,1559.940000
4,0,1,96,1518892530,0,0,572.925754,2.630629,1.989787,0.000000,1306.580000
5,0,1,96,375138,0,0,675.372746,5.385075,1.990161,0.000000,1429.580000
8,0,1,96,1853,0,0,711.445232,2.981840,1.988481,0.000000,1465.720000
14,0,1,96,1412,0,0,773.473506,4.433038,1.989107,0.000000,1538.320000
13,0,1,96,1535,0,0,741.300883,2.857027,1.987217,0.000000,1494.660000
3,0,1,96,53235,0,0,503.128710,2.122061,1.990735,0.000000,1227.520000
9,0,1,96,53203,0,0,502.895762,2.118324,1.990688,0.000000,1224.540000
11,0,1,96,11861,0,0,469.313195,0.064476,1.990263,0.000000,1185.320000
6,0,1,96,179206931,0,0,801.928368,3.972016,1.876513,0.000000,1565.320000
4,0,1,104,1510379789,0,0,587.470636,2.630301,1.989792,0.000000,1321.520000
5,0,1,104,373285,0,0,698.195554,5.384323,1.990089,0.000000,1456.320000
8,0,1,104,1843,0,0,734.842764,2.984100,1.988372,0.000000,1493.740000
14,0,1,104,1403,0,0,804.120355,4.424881,1.988735,0.000000,1572.740000
13,0,1,104,1524,0,0,759.329841,2.763185,1.987084,0.000000,1515.280000
3,0,1,104,52965,0,0,512.891712,2.121983,1.990860,0.000000,1238.200000
9,0,1,104,52937,0,0,511.275368,2.118036,1.990626,0.000000,1234.220000
11,0,1,104,11804,0,0,478.335922,0.064476,1.990274,0.000000,1194.060000
6,0,1,104,176509817,0,0,810.780381,3.964609,1.858470,0.000000,1568.780000
4,0,1,112,1507803770,0,0,600.193174,2.632440,1.990476,0.000000,1336.840000
5,0,1,112,398690,0,0,718.613924,5.379442,1.990664,0.000000,1480.140000
8,0,1,112,1834,0,0,758.930702,2.988098,1.988920,0.000000,1521.160000
14,0,1,112,1361,0,0,810.143290,4.412462,1.987915,0.000000,1577.380000
13,0,1,112,1503,0,0,775.980366,2.652936,1.987919,0.000000,1529.740000
3,0,1,112,52642,0,0,526.744695,2.122041,1.991056,0.000000,1251.660000
9,0,1,112,52507,0,0,523.494030,2.117935,1.991185,0.000000,1248.440000
11,0,1,112,11741,0,0,486.989161,0.064476,1.990845,0.000000,1203.360000
6,0,1,112,173044578,0,0,815.755794,3.960657,1.769255,0.000000,1570.140000
4,0,1,8,1,0,0,301.169172,2.626441,1.994961,0.000000,995.500000
5,0,1,8,1,0,0,307.348656,5.419381,1.994869,0.000000,1004.200000
8,0,1,8,1,0,0,428.577169,2.958663,1.994657,0.000000,1143.380000
14,0,1,8,1,0,0,434.709727,4.498904,1.994980,0.000000,1151.760000
13,0,1,8,1,0,0,438.351373,3.616904,1.994293,0.000000,1154.260000
3,0,1,8,1,0,0,294.681721,2.121279,1.994962,0.000000,988.540000
9,0,1,8,1,0,0,292.536175,2.116887,1.995005,0.000000,987.800000
11,0,1,8,1,0,0,290.636507,0.064474,1.995047,0.000000,984.220000
6,0,1,8,1,0,0,447.210678,4.006589,1.994763,0.000000,1168.140000
4,0,1,16,1,0,0,312.003627,2.630484,1.994444,0.000000,1009.140000
5,0,1,16,1,0,0,330.207846,5.405328,1.994448,0.000000,1027.980000
8,0,1,16,1,0,0,451.563659,2.960972,1.994528,0.000000,1171.680000
14,0,1,16,1,0,0,467.200296,4.484572,1.995106,0.000000,1187.940000
13,0,1,16,1,0,0,468.185367,3.573852,1.994305,0.000000,1191.400000
3,0,1,16,1,0,0,303.543490,2.121989,1.994528,0.000000,997.200000
9,0,1,16,1,0,0,301.167262,2.117165,1.994544,0.000000,996.080000
11,0,1,16,1,0,0,293.953042,0.064474,1.994410,0.000000,988.940000
6,0,1,16,1,0,0,495.876223,4.003176,1.994361,0.000000,1220.240000
4,0,1,24,1,0,0,325.955883,2.630362,1.994023,0.000000,1023.320000
5,0,1,24,1,0,0,349.354233,5.412902,1.994010,0.000000,1052.720000
8,0,1,24,1,0,0,476.781348,2.964549,1.994529,0.000000,1199.300000
14,0,1,24,1,0,0,495.011659,4.474610,1.994772,0.000000,1222.500000
13,0,1,24,1,0,0,497.488886,3.487478,1.993578,0.000000,1225.540000
3,0,1,24,1,0,0,312.004926,2.121691,1.994147,0.000000,1006.320000
9,0,1,24,1,0,0,309.004645,2.117672,1.994227,0.000000,1004.940000
11,0,1,24,1,0,0,298.536163,0.064475,1.994241,0.000000,994.620000
6,0,1,24,1,0,0,537.750660,3.999855,1.993938,0.000000,1272.160000
4,0,1,32,1,0,0,451.812349,2.631937,1.995285,0.000000,1172.020000
5,0,1,32,1,0,0,487.096797,5.387456,1.995197,0.000000,1212.640000
8,0,1,32,1,0,0,499.684231,2.967289,1.994322,0.000000,1227.540000
14,0,1,32,1,0,0,523.364215,4.465453,1.994423,0.000000,1256.680000
13,0,1,32,1,0,0,523.567618,3.348156,1.993233,0.000000,1256.400000
3,0,1,32,1,0,0,431.225590,2.121624,1.995235,0.000000,1149.440000
9,0,1,32,1,0,0,430.749807,2.117662,1.995297,0.000000,1147.540000
11,0,1,32,1,0,0,420.219489,0.064475,1.995265,0.000000,1134.740000
6,0,1,32,1,0,0,580.461506,3.995343,1.993334,0.000000,1326.920000
4,0,1,40,1,0,0,466.188524,2.632269,1.994795,0.000000,1190.660000
5,0,1,40,1,0,0,508.608799,5.396641,1.995018,0.000000,1240.580000
8,0,1,40,1,0,0,523.162968,2.971243,1.994222,0.000000,1256.480000
14,0,1,40,1,0,0,553.760314,4.461016,1.993884,0.000000,1291.500000
13,0,1,40,1,0,0,545.176509,3.145622,1.991817,0.000000,1281.180000
3,0,1,40,1,0,0,439.351170,2.121511,1.995068,0.000000,1159.120000
9,0,1,40,1,0,0,439.560792,2.117540,1.995027,0.000000,1157.680000
11,0,1,40,1,0,0,425.476935,0.064475,1.995015,0.000000,1141.420000
6,0,1,40,1,0,0,569.652185,3.986998,1.992267,0.000000,1314.260000
4,0,1,48,1,0,0,480.640247,2.630849,1.994101,0.000000,1206.560000
5,0,1,48,1,0,0,529.553520,5.383015,1.993992,0.000000,1266.960000
8,0,1,48,1,0,0,546.886313,2.976458,1.992779,0.000000,1285.320000
14,0,1,48,1,0,0,581.043426,4.454620,1.992802,0.000000,1327.120000
13,0,1,48,1,0,0,563.051417,2.892521,1.991238,0.000000,1301.780000
3,0,1,48,1,0,0,447.712036,2.122056,1.994738,0.000000,1168.760000
9,0,1,48,1,0,0,447.681828,2.117897,1.994825,0.000000,1167.640000
11,0,1,48,1,0,0,430.518776,0.064475,1.994639,0.000000,1147.100000
6,0,1,48,1,0,0,543.829815,3.970791,1.984160,0.000000,1283.420000
4,0,1,56,1,0,0,492.731385,2.632053,1.994118,0.000000,1221.060000
5,0,1,56,1,0,0,550.740665,5.385837,1.994044,0.000000,1292.620000
8,0,1,56,1,0,0,569.086252,2.985106,1.992425,0.000000,1312.960000
14,0,1,56,1,0,0,596.725333,4.420091,1.991620,0.000000,1345.400000
13,0,1,56,1,0,0,575.534576,2.652758,1.990855,0.000000,1317.280000
3,0,1,56,1,0,0,456.081116,2.122086,1.994524,0.000000,1179.440000
9,0,1,56,1,0,0,455.489006,2.117775,1.994692,0.000000,1177.280000
11,0,1,56,1,0,0,436.587369,0.064475,1.994528,0.000000,1153.500000
6,0,1,56,1,0,0,541.618453,3.965158,1.795762,0.000000,1280.100000
4,0,1,64,1,0,0,503.722382,2.632295,1.991626,0.000000,1235.100000
5,0,1,64,1,0,0,570.395735,5.390256,1.992720,0.000000,1316.740000
8,0,1,64,1,0,0,602.581069,2.981999,1.989957,0.000000,1351.500000
14,0,1,64,1,0,0,642.115442,4.423453,1.990179,0.000000,1397.480000
13,0,1,64,1,0,0,617.783938,2.772717,1.989399,0.000000,1366.680000
3,0,1,64,1,0,0,463.554484,2.121914,1.992870,0.000000,1188.100000
9,0,1,64,1,0,0,462.997164,2.117968,1.993019,0.000000,1186.380000
11,0,1,64,1,0,0,440.254021,0.064475,1.992072,0.000000,1159.400000
6,0,1,64,1,0,0,649.662444,3.971611,1.818668,0.000000,1409.980000
4,0,1,72,1,0,0,518.923093,2.631540,1.991861,0.000000,1251.620000
5,0,1,72,1,0,0,592.252202,5.387342,1.991952,0.000000,1342.420000
8,0,1,72,1,0,0,626.212410,2.980783,1.989676,0.000000,1380.020000
14,0,1,72,1,0,0,671.666006,4.429207,1.990126,0.000000,1433.160000
13,0,1,72,1,0,0,648.576175,2.853910,1.989294,0.000000,1403.000000
3,0,1,72,1,0,0,470.872025,2.122229,1.992432,0.000000,1196.780000
9,0,1,72,1,0,0,470.161454,2.118070,1.992723,0.000000,1194.860000
11,0,1,72,1,0,0,444.326870,0.064475,1.992537,0.000000,1164.360000
6,0,1,72,1,0,0,695.357112,3.974698,1.837383,0.000000,1462.300000
4,0,1,80,1,0,0,530.632707,2.631733,1.990919,0.000000,1266.960000
5,0,1,80,1,0,0,614.067765,5.389618,1.991547,0.000000,1368.480000
8,0,1,80,1,0,0,650.184385,2.980605,1.989766,0.000000,1409.760000
14,0,1,80,1,0,0,703.240226,4.442816,1.989830,0.000000,1469.100000
13,0,1,80,1,0,0,678.204944,2.899790,1.988393,0.000000,1438.360000
3,0,1,80,1,0,0,478.697982,2.121774,1.991924,0.000000,1206.280000
9,0,1,80,1,0,0,477.961905,2.117960,1.992116,0.000000,1203.460000
11,0,1,80,1,0,0,450.763818,0.064475,1.991132,0.000000,1169.460000
6,0,1,80,1,0,0,740.426235,3.976240,1.852329,0.000000,1515.480000
4,0,1,88,1,0,0,542.820014,2.632660,1.991322,0.000000,1281.820000
5,0,1,88,1,0,0,637.089587,5.394176,1.991219,0.000000,1394.900000
8,0,1,88,1,0,0,675.055504,2.980440,1.988900,0.000000,1437.220000
14,0,1,88,1,0,0,731.796832,4.436757,1.989390,0.000000,1503.760000
13,0,1,88,1,0,0,704.703077,2.903697,1.987726,0.000000,1469.280000
3,0,1,88,1,0,0,486.689446,2.122109,1.991655,0.000000,1216.420000
9,0,1,88,1,0,0,485.905098,2.117965,1.991563,0.000000,1214.040000
11,0,1,88,1,0,0,455.790874,0.064475,1.991269,0.000000,1176.180000
6,0,1,88,1,0,0,774.823308,3.975217,1.864514,0.000000,1559.700000
4,0,1,96,1,0,0,558.142780,2.631409,1.990634,0.000000,1299.080000
5,0,1,96,1,0,0,665.061122,5.384337,1.990960,0.000000,1428.640000
8,0,1,96,1,0,0,699.221136,2.981336,1.988607,0.000000,1465.020000
14,0,1,96,1,0,0,758.814839,4.432683,1.989114,0.000000,1537.680000
13,0,1,96,1,0,0,726.814469,2.856130,1.986831,0.000000,1494.540000
3,0,1,96,1,0,0,494.763485,2.121882,1.991162,0.000000,1225.800000
9,0,1,96,1,0,0,494.905951,2.118106,1.990503,0.000000,1224.660000
11,0,1,96,1,0,0,461.092446,0.064475,1.991332,0.000000,1184.300000
6,0,1,96,1,0,0,778.917643,3.973464,1.873867,0.000000,1565.600000
4,0,1,104,1,0,0,578.095616,2.629352,1.989589,0.000000,1322.300000
5,0,1,104,1,0,0,686.707100,5.377348,1.990723,0.000000,1456.140000
8,0,1,104,1,0,0,721.152893,2.983639,1.988266,0.000000,1493.700000
14,0,1,104,1,0,0,788.323941,4.436528,1.988414,0.000000,1572.640000
13,0,1,104,1,0,0,741.500315,2.761279,1.987769,0.000000,1513.660000
3,0,1,104,1,0,0,507.060391,2.121828,1.990260,0.000000,1240.920000
9,0,1,104,1,0,0,507.716253,2.118204,1.990701,0.000000,1239.820000
11,0,1,104,1,0,0,472.380751,0.064475,1.991126,0.000000,1196.680000
6,0,1,104,1,0,0,783.545557,3.966443,1.855158,0.000000,1568.660000
4,0,1,112,1,0,0,590.224251,2.630451,1.989873,0.000000,1338.440000
5,0,1,112,1,0,0,707.023119,5.375265,1.990296,0.000000,1481.980000
8,0,1,112,1,0,0,744.015638,2.987623,1.988385,0.000000,1522.140000
14,0,1,112,1,0,0,792.619708,4.409523,1.986678,0.000000,1577.840000
13,0,1,112,1,0,0,756.116206,2.651240,1.986355,0.000000,1530.140000
3,0,1,112,1,0,0,517.872184,2.122008,1.990372,0.000000,1253.320000
9,0,1,112,1,0,0,515.955438,2.118012,1.990434,0.000000,1249.960000
11,0,1,112,1,0,0,478.181306,0.064475,1.989504,0.000000,1202.080000
6,0,1,112,1,0,0,785.018799,3.963236,1.764353,0.000000,1569.440000
4,0,2,8,2382835816,0,0,460.034132,2.634518,2.991813,0.000000,1180.816327
5,0,2,8,571673,0,0,473.529645,5.346230,2.894515,0.000000,1197.140000
8,0,2,8,3096,0,0,485.262781,3.126557,2.894682,0.000000,1210.520000
14,0,2,8,2343,0,0,496.612615,4.476082,2.909419,0.000000,1222.220000
13,0,2,8,3154,0,0,498.696805,3.314670,2.987193,0.000000,1222.320000
3,0,2,8,84277,0,0,449.736573,2.121123,2.991791,0.000000,1168.460000
9,0,2,8,84234,0,0,447.488259,2.118111,2.991771,0.000000,1165.660000
11,0,2,8,18771,0,0,445.841698,0.064482,2.991704,0.000000,1161.300000
6,0,2,8,246813027,0,0,491.559730,4.009203,2.188579,0.000000,1218.440000
4,0,2,16,2402247902,0,0,483.667089,2.635024,2.992658,0.000000,1208.820000
5,0,2,16,579489,0,0,510.716402,5.373530,2.894775,0.000000,1240.360000
8,0,2,16,3099,0,0,530.565602,3.140299,2.893497,0.000000,1261.240000
14,0,2,16,2313,0,0,548.626334,4.468957,2.906770,0.000000,1284.060000
13,0,2,16,2983,0,0,546.106596,3.161577,2.988995,0.000000,1279.420000
3,0,2,16,84029,0,0,455.986834,2.121686,2.992594,0.000000,1175.460000
9,0,2,16,84006,0,0,462.704625,2.118227,2.992673,0.000000,1182.980000
11,0,2,16,18718,0,0,453.886698,0.064480,2.992616,0.000000,1172.360000
6,0,2,16,245006309,0,0,544.445836,4.002252,2.189793,0.000000,1277.380000
4,0,2,24,2395780781,0,0,509.097528,2.634405,2.992531,0.000000,1239.400000
5,0,2,24,575862,0,0,553.354013,5.359443,2.894291,0.000000,1292.100000
8,0,2,24,3098,0,0,573.203254,3.162464,2.892750,0.000000,1313.240000
14,0,2,24,2268,0,0,597.522026,4.443565,2.899561,0.000000,1344.340000
13,0,2,24,2703,0,0,585.308959,2.887213,2.988845,0.000000,1326.180000
3,0,2,24,83810,0,0,479.001362,2.121798,2.992556,0.000000,1203.100000
9,0,2,24,83774,0,0,479.264002,2.117785,2.992616,0.000000,1202.480000
11,0,2,24,18668,0,0,464.033691,0.064479,2.992522,0.000000,1185.480000
6,0,2,24,243211183,0,0,591.753283,3.997276,2.189571,0.000000,1335.320000
4,0,2,32,2389412809,0,0,542.748816,2.632923,2.992239,0.000000,1280.200000
5,0,2,32,567779,0,0,588.119395,5.361612,2.893776,0.000000,1336.660000
8,0,2,32,3086,0,0,610.859167,3.190303,2.892075,0.000000,1360.240000
14,0,2,32,2174,0,0,621.191376,4.386409,2.902299,0.000000,1371.920000
13,0,2,32,2404,0,0,614.562695,2.580612,2.987811,0.000000,1363.380000
3,0,2,32,83606,0,0,504.112370,2.121905,2.992352,0.000000,1233.140000
9,0,2,32,83571,0,0,502.928891,2.117738,2.992373,0.000000,1230.620000
11,0,2,32,18623,0,0,480.474400,0.064479,2.992303,0.000000,1202.860000
6,0,2,32,240231998,0,0,615.125892,3.985996,2.188716,0.000000,1362.980000
4,0,2,40,2381237912,0,0,568.788690,2.634804,2.991942,0.000000,1311.240000
5,0,2,40,533515,0,0,591.986915,5.367900,2.809084,0.000000,1339.760000
8,0,2,40,3010,0,0,615.212491,3.255072,2.888346,0.000000,1364.400000
14,0,2,40,1934,0,0,626.795408,4.304987,2.747736,0.000000,1376.140000
13,0,2,40,2109,0,0,628.826059,2.280972,2.986326,0.000000,1378.460000
3,0,2,40,83374,0,0,520.474531,2.121936,2.992119,0.000000,1251.980000
9,0,2,40,83332,0,0,518.353393,2.117818,2.992153,0.000000,1250.600000
11,0,2,40,18572,0,0,492.183841,0.064479,2.992090,0.000000,1215.720000
6,0,2,40,234629996,0,0,622.522058,3.969982,2.185654,0.000000,1369.680000
